id,English,Twi
id_asevaxn1dn,Football in this country started many years ago and it is the most followed sport in Ghana.,Bɔɔlbɔ wɔ ɔman yi mu fii ase mfe pii nie ɛno ne agodie a nkurɔfo di akyi paa wɔ Ghana.
id_k2pl1ize2a,She was often seen as naïve by her peers. This was due to her being too trusting and also inexperienced.,Na n’atipɛnfoɔ taa hu no sɛ ɔyɛ obi a onnim hwee. Na eyi fi ahotosoɔ a na ɔwɔ dodoɔ̀ʃɛ̀ he wears na onni osuahu nso.
id_6qxmxu2e0r,Human rights have enabled women to engage in economic activities.,Hokwan ahorow a nnipa wɔ ama mmea atumi de wɔn ho ahyɛ sikasɛm mu dwumadi ahorow mu.
id_celtft59p5,Break milk foods cause constipation problems because they are high in fat and very low in fiber.,"Nufosua ho nnuane no bi wɔ hɔ a, wɔde ayamtim mu haw ba ԑfiri sԑ sradeԑ a ԑwɔ mu no dɔɔso, ԑnna nhoma nhoma a ԑwɔ mu no wɔ fam pa ara."
id_9kp1p72le8,The government needs to buy more land from people to help improve agriculture.,Ɛsɛ sɛ aban no totɔ nsase bebree firi nkurɔfoɔ hɔ de boa ma kuayɔ tu mpɔn
id_z5qnx1cjfr,Then the percentage of children from urban areas with wealthy parents who complete high school is about three times higher than those from rural areas with poor parents,Ɛnna mmɔfra a wɔfiri nkuro akɛseɛ mu a wɔn awofoɔ di yie no mu dodoɔ a wɔtumi wie ntoasoɔ sukuu no boro wɔn a wɔfiri nkuraase a wɔn awofoɔ di hia no so bɛyɛ mpɛn
id_5ikzj1ltfd,Members of the ruling party too should follow the law.,Ɛsɛ sɛ kuo a edi tumi no mufoɔ nso di mmara no akyi.
id_7eyr3qk5p7,The security officials started an operation against marijuana fierds.,Ahobammɔ mpanyimfo no fii ase yɛɛ adwuma tiaa wii a wɔtow no.
id_xyh65f5gvo,"He wanted to overthrow his Uncle, so while he is rooming about then he settles at Bono town.","Na ɔno nso pɛ sɛ ɔtu ne wɔfa so sa, na na ɔrepɛ no awura no sɛpɔ, na ɔnenam mu no ara na ɔde bɛsoɛɛ Bonoman mu."
id_anpqb596vj,There is a need to develop strategies that will increase e-learning system usage.,Ɛho abɛhia sɛ wɔde nneɛma binom gugu akwan sɛdeɛ wɔbɛtumi asua nneɛma dodoɔ no ara wɔ intanɛte so.
id_lcahp847ho,The state attorney is a common term for a prosecutor.,Ɔman mmaranimfo yɛ asɛmfua a wɔtaa de frɛ mmaranimfo.
id_jnyvpf3qld,My mother loves hugging us every time she comes back from work.,Me maame ani gye ho sɛ ɔbɛyɛ yɛn atuu bere biara a obefi adwuma aba no.
id_fscrq0hb4t,"The flag of Ghana designed by Theodosia Okoh, inverting Ethiopia's green-yellow-red Lion of Judah flag and replacing the lion with a black star.","Onipa a ɔnwenee Ghana frankaa no ne Theodosia Okoh. Ɔfaa Ethiopiafoɔ ahabammono, akokɔsradeɛ ne kɔkɔɔ a na ɛwɔ wɔn Yuda mu Gyata frankaa no mu no, ɛnna ɔsesaa gyata no de nsoroma tuntum beɛsii anan."
id_8xgenv8pcz,You cannot concentrate at work when worried about thieves breaking into your house.,Wontumi mfa w’adwene nsi adwumam berɛ a wodwenedwene ho sɛ akorɔmfoɔ bɛbu wo fie no.
id_7zzk6eufjo,Churches should not be exempted from prosecution if they're the guilty party.,Ɛnsɛ sɛ wɔma asɔre ahorow fi asɛm a wɔde kɔdan wɔn no mu sɛ wɔn na wodi fɔ a.
id_raapa5xtcx,"In other words, children whose mothers did not drink alcohol during pregnancy developed alcoholism, which can affect a vital part of the child's body (the mind). and later on), their growth, and some of their mental functions that can even lead to mental or physical problems.","Ↄkyerε mu a, mmᴐfra a wᴐn nanom nomm nsa, berε a na wᴐnyem wᴐn no nyaa nsa no mu yareε maa nsa no twaa wᴐn, na wei bεtumi aha abᴐfra no nnipadua no fa bi a εdi akotene yie wᴐ nnipadua mu (a εfa adwene no ne akyi kasεe no), wᴐn nyini, ne wᴐn adwene mu dwumadie ahodoᴐ binom a εbεtumi mpo ama wᴐanya adwene mu haw anaa nipadua no ho kyemateε."
id_yijyotuqge,Each day and night come with a new disease. These diseases will be a threat to whoever does not care about their health.,"Adeɛ rekye resa nyinaa no na yareɛ foforɔ reyi ne ho adi, na saa nyarewa ahodoɔ yi nyinaa bɛyɛ haw ma nipa a wɔnyɛ anidahɔ wɔ wɔn nipadua so hwɛ."
id_kfl0j9jmiy,"The officials must ensure clarity, effectiveness and efficiency.","Ɛsɛ sɛ mpanyimfo no hwɛ hu sɛ emu da hɔ, etu mpɔn na ɛyɛ adwuma yiye."
id_p71irjns56,Funds are required in order to respond to emergencies.,Yehia sika na ama yɛatumi agyina atoyerɛnkyɛm ano.
id_mnhdpvrz34,The king's sixty-eighth birthday will be celebrated today.,Wɔbɛdi ɔhene no awoda afahyɛ a ɛtɔ so aduosia-nwɔtwe ɛnnɛ.
id_19nfu3n8bo,You have known the food that are good for your body don't wait till too late,"Wɔyɛ saa amanneɛ yi de kyerɛ mmɔfra no sɛ, ɛnsɛ sɛ wɔyɛ akwadwofoɔ na mmom, ɛsɛ sɛ wɔyɛ adwumaden ma wɔn abusuafoɔ nya wɔn so mfasoɔ."
id_014a4sc880,The child has drowned in the water stream.,Abofra no amene wɔ nsu asuten no mu.
id_5n2n3yehuw,Contact with a recovered Ebola patient puts you at risk of contracting the disease.,"Sɛ wo ne Ebola ɔyarefo a ne ho atɔ no a, ɛde wo to asiane mu sɛ wubenya yare no."
id_llecsz8wur,This rite involves housewives presenting logs to mother-in-laws.,Saa amanneɛ yi hwehwɛ sɛ afie mu mmaa warefoɔ de nnua a wɔde ayɛ nnuadeɛ ma wɔn nsenom mmaa.
id_4noor9iyyz,She walked a long distance to go to school.,Ɔnantee kwan tenten sɛ ɔrekɔ sukuu.
id_js374lyzpa,"What he doesn’t know, he learns he sees, I know you learned something today.","Deɛ ɔnnim no, ɔsua a ɔhunu, menim sɛ woasua biribi ɛnnɛ."
id_lvvozotyke,The police has failed to regulate the night discos.,Polisifo ntumi nhyehyɛɛ anadwo disko ahorow no ho nhyehyɛe.
id_h8dv75guji,He was invited to attend the swearing in ceremony for new leaders.,Wɔtoo nsa frɛɛ no ​​sɛ ɔmmra ntam a wɔde ma akannifo foforo no ase.
id_8av96ps4tc,Someone who shoot himself and Someone who stab himself to death.,Obi ahyɛda abɔ ne ho tuo ne Obi ahyɛda awɔ ne ho sekan awu.
id_nvzzrxjc7b,The tax will also be charged on the sale of goods like alcohol.,Wɔbɛgye toɔ no nso wɔ nneɛma te sɛ nsa a wɔtɔn ho.
id_rfkh3zegn9,"Nana Kyei, a sympathizer in the town, said when the government officials come to meet with Bomaa officials, they make big promises to come and preserve the roads, but when they leave they don’t remember Bomaa anymore.","Nana Kyei a ɔyɛ temammuni wɔ kuro no mu no kyerɛ sɛ, aban mufoɔ no ba ne Bomaa mpanimfoɔ bɛhyia a, wɔhyɛ wɔn bɔ akɛseɛ sɛ wɔbɛba abɛkora akwan no, nanso sɛ wɔfiri hɔ a wɔnkae Bomaa bio."
id_0y3gf25chu,The suspects appeared before the magistrate the following day.,Wɔn a wosusuw sɛ wɔyɛ saa no kɔɔ ɔtemmufo no anim da a edi hɔ no.
id_z270dfkz5y,This leads to heart disease and mental problems that can even lead to depression.,ℇnam wei so ma yɛnya akomayareɛ ne adwene mu haw a ɛtumi de nnwodwoɔ mpo ba.
id_zokp0tk3zc,"If transferred to a different location, you need to first handover your previous office.","Sɛ wɔde wo kɔ beae foforo a, ɛsɛ sɛ wudi kan de w’adwumayɛbea a na woadi kan ayɛ no ma."
id_8z6fup01s8,"Mr Dartey, an NPP lawyer, began his role as an advocate for Chinese advisers in the country in",Owura Dartey a ɔyɛ NPP mmaranimni yi dwuma a ɔdi sɛ ɔkamafoɔ ma China foɔ a wɔwɔ ɔman yi mu no hyɛɛ aseɛ 2018 mu.
id_a1ml59js20,The Angumu village chairman said fishing is affecting school attendance and school completion.,Angumu akuraa no ase guamtrani no kaa sɛ mpataayi rehaw sukuukɔ ne sukuu a wɔwie.
id_6xxkicrf05,The Burkina-faso football club Rail Club du Kadiogo has knockout the Asante Kotoko team from the 2022/2023 first match of the CAF Champions League.,Burkina Faso foↄ bↄↄlobↄ kuo Rail Club du Kadiogo ayi Asante Kotoko afiri 2022/2023 CAF Champions League no mu wↄ akansie a ɛdi kan no ara mu.
id_h5x1vu44gr,I completed the race in the fourteenth position.,Miwiee mmirikatu no wɔ gyinabea a ɛto so dunan no mu.
id_mrcnn97ush,Hospitals register many cases of mothers who lose their lives during childbirth.,Ayaresabea ahorow kyerɛw nsɛm pii a ɛfa ɛnanom a wɔhwere wɔn nkwa bere a wɔrewo ho.
id_63eaww6bei,The district will enforce environmental laws with an aim of conserving the environment.,Mansini no bɛhyehyɛ mmara binom afa yɛn atenaeɛ ho a wɔn atirimpɔ ne sɛ wɔbɛbɔ nneɛma a atwa yɛn ho ahyia ho ban.
id_j1wvkmrl1a,People who cover their heads in sleep with blankets tend to disturb the functions of the brain.,Wɔn a wɔde wɔn nnabua kata wɔn ti wɔ nna mu no ha adwene no.
id_88cbhl3bi3,More health camps should be organized to extend services to remote areas.,Ɛsɛ sɛ wɔyɛ akwahosan nsraban pii ho nhyehyɛe de trɛw nnwuma mu kɔ mmeae a ɛwɔ akyirikyiri.
id_kw6cxyeh91,"Osei Tutu was strongly influenced by the high priest, Anokye, who, tradition asserts, caused a stool of gold to descend from the sky to seal the union of Ashanti states.","Ɔkɔmfo panyin, Anokye, a atetesɛm kyerɛ sɛ ɔmaa sika kɔkɔɔ asɛnka agua bi sian fii soro de sɔɔ Ashanti aman nkabom no ano no nyaa Osei Tutu so nkɛntɛnso kɛse."
id_u2jg10gxrz,The government is planning to add more money in constructing more classroom blocks.,Aban no pɛ sɛ wɔde sika bebree ba ma wɔde sika sukuu adesuadan ahodoɔ pii ka ho
id_xmz0d94t4b,"But when he started working there, there was a lot of attention and everyone was watching.","Nanso berε a ɔfirii aseε yεε adwuma wɔ hɔ no, nnipa pii adwene baa saa dwumadie no so a na obiara hwε bi."
id_rtj0ektru6,Restocking is done in a participatory manner which involves local authorities and traditional leaders.,wɔyɛ restocking wɔ ɔkwan a wɔde wɔn ho hyɛ mu a ɛfa mpɔtam hɔ atumfoɔ ne atetesɛm akannifoɔ ho
id_rk7z2g6h1d,"However, if he gets there and the leaves are dry, it means he left quite a while ago.","Nanso sɛ ɔduru hɔ na ɛmu aho a, na ɛkyerɛ sɛ ɔtwaa mu akyɛre."
id_imcd8shwq8,People destroy swamps in order to create land for settlement.,Nkorɔfoɔ sɛe atɛkyɛ sɛdeɛ ɛbɛyɛ a wɔbenya asase a wɔbɛtena so.
id_82y0kztzbb,He used the money to add capital in his business.,Ɔde sika no de kapital kaa n’adwuma ho.
id_g1kfc7h6xz,"Do away with sweets, and eat healthy foods.","Twe wo ho firi adɔkɔdɔkɔdeɛ ho, na di nnuane pa."
id_wojp382awg,Natural nutritionists have shown through their research that these man-made spices are associated with certain chemicals that are harmful to human health.,"Abɔdeɛ mu nyansapɛfoɔ a wɔhwɛ nnuanesɛm soɔ no nam wɔn nhwehwɛmu so akyerɛ sɛ, saa nnuhuam a ɛfiri nnipa nnwuma mu yi yɛ deɛ ɛkita nnuro bi a ɛha nnipa apɔmuden."
id_9pm7lqia8d,"Aside from these, hunters use various symbols to communicate with their fellow hunters.","Wei akyi no, abɔfoɔ no yɛ nsɛnkyerɛnne ahodoɔ binom de kasa kyere wɔn yɔnko abɔfoɔ;"
id_k5ljrxgc5i,Breastfeeding enhances bonding between baby and the mother.,Nufu a wɔma no ma abusuabɔ a ɛda akokoaa ne ɛna no ntam no yɛ kɛse
id_ryllsc0btz,"Bukalasa Agricultural College has adapted a new Curriculum and expects are in support of this , therefore students are requested to get copies from the ministry of education offices.","Bukalasa Agricultural College ayɛ nsakraeɛ wɔ Adesua Nhyehyɛeɛ foforɔ mu na wɔhwɛ kwan sɛ wɔboa yei , enti yɛsrɛ asuafoɔ sɛ wɔnnya bi mfi ministry of education offices."
id_qtffs40ng9,"When people start to raise two fingers at someone who is dancing in public, they react favorably or with admiration.","Sɛ obi resa wɔ badwam na wɔn a wɔwɔ hɔ no pagya wɔn nsateaa mmienu de kyerɛ nnipa no so a, ɛkyerɛ sɛ wɔn ani gye nnipa no asa no ho."
id_7phdw6ik7h,He won his opponent by over ten thousand votes in the elections.,Ɔde abatow bɛboro mpem du dii nea ɔne no reko no so nkonim wɔ abatow no mu.
id_qzky5uxqkf,A spinal cord injury or stroke can also be a cause of this condition.,Obi akyiri dompe mu ahoma no ho ka anaa ɔdwodwo a ɛtumi de ɔhaw wei ba.
id_xlazm7kgj6,"Check for hands on the mouth of your nipple, the mouth is sunken in, it has changed from its position, or it is red.","Hwɛ sɛ nsaa bi agugu wo nufo no ano, ano no amem akɔ mu, asesa afiri faako a ɛda, anaa ɛho ayɛ kɔkɔɔ."
id_1biemlytoz,"Without caution, anything can become a potential threat to one's life.","Ahwɛyie nni hɔ a, biribiara bɛtumi ayɛ asiane wɔ onipa abrabɔ mu."
id_2qc391cid8,"For children to become great men and women, they have to be raised the right way.","Sɛ mmofra betumi abɛyɛ mmarima pa ne mmea pa a wɔbɔ moɔden a, ɛsɛ sɛ wɔtete wɔn wɔ ɔkwan pa"
id_npg55xarh1,The traffic officer gave me a ticket for overtaking.,Kai ho ɔpanyin no maa me tekiti sɛ mɛfa kwan a ɛboro so.
id_hm69hjw11s,The national budget committee depends on this information when allocating government funds.,Ɔman no sikasɛm kuo no gyina saa asɛm yi so berɛ a wɔrekyekyɛ aban sika no.
id_pnci7li7q4,People with a bad health condition should be considered first.,Ɛsɛ sɛ wodi kan susuw nnipa a wɔwɔ akwahosan tebea bɔne ho.
id_j4vl1zo07x,"In the past, it was a taboo for women to eat certain foods like chicken.","Bere bi a atwam no, na ɛyɛ akyewade ma mmea sɛ wobedi nnuan bi te sɛ akokɔ."
id_oy8rey0o0u,Our man will win this election with a landslide,Yɛn nipa no bɛnya aba pii adi nkonim mapa wɔ saa abatoɔ yi mu.
id_kdc1xrlzhy,Sick people are encouraged to visit health centers.,Wɔhyɛ ayarefo nkuran sɛ wɔnkɔ akwahosan asoɛe ahorow.
id_j8ijhlwzci,The naming of a child in some tribes calls for a big cerebration.,Mmɔfra binom din hia sɛ yɛhyɛ ho fa.
id_15du969b1l,The district provided funds to construct a latrine in the community.,Mansini no de sika baa sɛ wɔmfa nsisi agyananbea wɔ mpɔtam hɔ
id_3zclf5d84m,Non-health practitioners will also be trained to help in controlling the virus.,Wɔbɛtete wɔn a wɔnyɛ akwahosan ho adwumayɛfo nso ma wɔaboa wɔ ɔyare mmoawa no ano sɔ mu.
id_gyzut5dho1,They also complained about disorganized kitchens and an unsuitable environment for humans.,Wɔsane nso kasakasa faa egyaade a wɔnhyehyɛ no yie ne atenaeɛ a ɛnyɛ ma nnipa ho.
id_ouw7l6b6r0,"During the demonstration, most of the traders close down their shops while others opened their shops to transact businesses","Berɛ a adwadifoɔ yi mu pii de wɔn ho awura ɔyɛkyerɛ yi mu atoto wɔn sotɔɔ ahodoɔ mu no, wɔn mu bi nso abuebue wɔn sotɔɔ no redi wɔn dwa."
id_gmghgx261s,"Lastly, he can experience skin itches all over his body.","Deɛ ɛtwa toɔ koraa no, honam ani ahoɔhene tumi te si nipa no so."
id_s9rl2vnlbg,"If the game is going to be interesting, it will start in the morning.",Agorɔ bɛsɔ a ɛfiri anɔpa.
id_bxybhu2msr,"All the mention genotypes have what it presents, so the definition of them will show if they can be united in marriage or not.","Gyɛnotaepo ahodoɔ a yɛabobɔ so wɔ soro hɔ no mu biara wɔ deɛ ɛgyina hɔ ma, na nkyerɛaseɛ a ɛbiara wɔ no na ɛbɛkyerɛ sɛ emu mmienu bɛtumi aka abom wɔ awadeɛ mu anaasɛ daabi."
id_gou2p7kd85,Students in higher institutions of learning can take on a political education course.,Sukuufoɔ a wɔwɔ sukuupɔn ahodoɔ mu no betumi ayɛ amammuisɛm ho adesua.
id_fiqnq50jt3,"If not, like what some people say, for some time to come we would be importing water from abroad before we can get some to drink and use some for our work.","Ɛnyɛ saa a, sɛdeɛ nnipa binom ka no, daakye bi yɛbɛkra nsuo afiri amanↄne ansa na yɛanya bi anom de bi adi yɛn dwuma."
id_eg1mj7bjre,"Various diseases that can affect the heart include coronary artery disease, heart palpitations, atherosclerosis and so on.","Nyarewa ahodoɔ a ɛtumi ka akoma no bi ne yadeɛ a ɛwɔ ntini a mogya nam mu no, sɛ akoma no bɔ primprim, sɛ kyemateɛ aba akoma no yɔbea ho ne deɛ ɛkeka ho."
id_iwit10xd56,Refugees came to Ghana as a result of conflicts in their home countries.,aguanfo baa Ghana esiane ntawntawdi a ɛkɔɔ so wɔ wɔn man mu nti.
id_lt1bj97xrf,The thugs were arrested and taken to Edina police post.,Wɔkyeree basabasayɛfo no de wɔn kɔɔ Edina polisifo adwumayɛbea.
id_8e464q92n1,"Please, if we can’t stop eating completely, let’s keep it up because, if you’re not dead, you don’t know what you’re going to get.","Mɛsrɛ sɛ, sɛ yɛntumi nnyae di korakora a, momma yɛnte so ɛfiri sɛ, wonwuiɛ a, wonnim deɛ wobɛnya."
id_cwahcfxjsm,"Although every woman over the age of 30 is at risk of developing cervical cancer, you can prevent or protect yourself from it.","Ԑwom sԑ ᴐbaa biara a wanya aboro mfeԑ aduasa rekᴐ biara da asiane mu sԑ ᴐbԑtumi anya awodeԑ ano kokoram deԑ, nanso wobԑtumi asi wei kwan anaa wobԑtumi abᴐ wo ho ban afiri ho."
id_cm9oazm92f,"Griots of western Africa from Senegal and Mauritania across to Mali and Nigeria use oral traditions which date back over 2,000 years.","Griotfo a wɔwɔ Abibiman a ɔmofi Senegal ne Mauritania kosi Mali ne Nigeria no de nsɛm a wɔde ano ka a wɔkyerɛwee bɛboro mfe 2,000"
id_qwzgn0ag9u,"The truth is, research has shown that taking a short nap during the day before dark is very beneficial.","Nanso nokwasɛm ne sɛ, nhwehwɛmu ada no adi sɛ, sɛ onipa nya berɛ kakra yi n'ani so berɛ tiawa bi wɔ da no mu ansa na adeɛ asa a, mfasoɔ wɔ so pa ara."
id_340vev0qib,People come to Anloga from Denu to look for employment.,Nkorɔfoɔ firi Anlogo ba Denu bɛhwehwɛ adwuma.
id_8f4nx6u7eu,Severe birth defects can arise from pregnant women getting Ruberla,awo mu dɛmdi a emu yɛ den betumi afi mmea a wɔyem a wonya Ruberla no mu aba
id_skhl2i7jws,The officer was sent to schools to know the issue on ground.,Wɔde ɔsraani panyin no kɔɔ sukuu ahorow mu sɛ ɔnkɔhu asɛm no wɔ fam.
id_l553zjcp2z,Continue to think about this before you make the right decision.,Kɔ so ara dwennwene weinom ho na woatumi atu anammɔn pa.
id_x232kuxain,Most youths are aware of how hazardous drug abuse is.,Mmabun dodow no ara nim sɛnea nnubɔne a wɔde di dwuma ɔkwammɔne so yɛ asiane.
id_9ldwd7kxw5,Ministry of Education gives scholarships for students who want to enroll for Master's Degree and PhD in the science field.,Nhomasua Dwumadibea no de sika a wɔde bɛma asuafo a wɔpɛ sɛ wɔkyerɛw wɔn din kɔyɛ Owura deɛ Abodin krataa ne PhD wɔ nyansahu mu no ma.
id_w4vcftibgs,Forests should be preserved due to their numerous benefits.,Ɛsɛ sɛ wɔkora kwae so esiane mfaso pii a ɛwɔ so nti.
id_0c9kuucsso,"Decisions concerning the public should be communicated publicly to ensure transparency, accountability, and informed decision-making.","Ɛsɛ sɛ wɔbɔ gyinaesi ahorow a ɛfa ɔmanfo ho amanneɛ wɔ baguam na ama wɔahwɛ ahu sɛ wɔbɛyɛ nea ɛda adi pefee, wobu akontaa, na wosi gyinae wɔ nimdeɛ mu."
