id,Twi
id_v5yvi49b87,"Sabina Ansa, dɔkota a ɔwɔ ayaresabea hɔ no kaa sɛ wanhu sɛ biribi ayɛ no sɛ mmirika anaa ahinhimdie biara wɔ amu no so."
id_feegp50d02,"Sɛ wɔdi sɔhwɛ a Ghana Bar Training and Academy de ma wɔn no mu yie, na wɔn sɔhwɛ no so aba yie a, GLC no yɛ afe afe mmara nhyiamu ma mmaranimfoɔ The Alloy Society of Ghana."
id_kdc6zcq5du,Apɔmuden ho nsɛmma nhoma yɛ adwinnade pa a ɛma obi sua sɛnea ɔbɛtena ase yiye
id_ej27895lly,Wɔaka akyerɛ Nkramofo sɛ wonyi wɔn ho mfi basabasayɛ ho.
id_tt2l06rec4,Sua sɛnea wobɛtumi asi HPV mmoawa no ano
id_7krdktu76e,"Adwumayɛbea a ɛhwɛ Kuadwuma so no kyerɛɛ mu sɛ, deɛ enti a wɔbubue dwa yi nyinaa ne sɛ, wɔde bɛboa ama nnuane boɔ a ɛrekɔ soro wɔ ɔman yi mu no so ate sɛdeɛ ahiafoɔ ne wɔn a wɔnni bi nyinaa bɛgye wɔn de no ato wɔn so na wɔatumi atɔ wɔn deɛ."
id_cabn7v1n6y,Akuafo yɛ aduan a ɛdɔɔso a wɔde di aman ne aman nyinaa dwa.
id_uunsewlp8i,"Yԑhunu mfuturo wᴐ baabiara mpo, nanso mpɛn pii no yԑhunu no wᴐ yԑn nnwuma beae ahodoᴐ so, na ԑyԑ ade a yԑntumi nkwati."
id_28qki36wpn,"Sɛ woyare a, frɛ wawofo na ama woafata akɔ sukuu."
id_52ojofr1sh,Ɛsɛ sɛ wohwehwɛ nneɛma a wɔde ko tia ogya
id_bhihuhwf07,Wɔhyɛɛ dwumadi no ase de hyɛɛ mmarima ne mmea hokwan ahorow a ɛyɛ pɛ no ho nkuran.
id_opvk27wwez,Nnipa a wogye wɔn ho di no taa di yiye wɔ nhomasua mu
id_qj5acye9qh,"Deɛ ɛma wei tumi ba ne sɛ, sradeɛ pa bi wɔ mu a ɛtumi boa so te sradeɛ a ɛma onipa nya akomayareɛ anaa kɛseɛyɛ no so."
id_wl9qi97x0g,Awofo nni sika a wɔde bedi wɔn mma ahiade ho dwuma.
id_3kpoyy8wh6,"Ma wani nnye na kɔ wabrabɔ mu sɛdeɛ na woyɛ no kane no, ɛfiri sɛ wiase no nnya nnui mma wo."
id_5w6smtyhr8,Wɔwɔ ntadeɛ a wɔhyɛ de bɔ wɔn ho ban berɛ a wɔreyɛ adwuma no
id_6mfv3jjtb0,Sheikhs yɛ nyamesom akannifo wɔ Islam som mu.
id_28kdb8pb56,Akwahosan adwumayɛfo too wɔn a wodi nam a ɛho ntew nyinaa mu wɔ ɔmantam no gua so dapɛn a etwaam no.
id_t9a38oc1tg,Ɛyɛ mmoawa a wɔsɛe nnɔbaeɛ no mu baako.
id_01ir3iq48y,Nneɛma pii wɔ mpɔtam hɔ a ɛmma mmaayewa ntumi nkɔ so nnya nhomasua.
id_bdyfxg6gxc,Aban atɔ nsase pii ama afiase dwumadibea no.
id_l3orr1mnl9,Saa ahoɔden yi a yεnya firi nnuane a yεdi ho no na εboa yεn ma yεtumi yε yε yεn nna da biara mu dwumadie ahodoɔ.
id_1ih3vchiql,"Yei nti, ɛho hia pa ara sɛ yɛgye berɛ de da biara yɛ nsuo mprenu, na yɛsane nso yɛ nsuo no yie."
id_5k4ar0jlm5,Ɛsɛ sɛ wɔkyerɛkyerɛ nkorɔfoɔ sɛdeɛ Ebola yɛ hu no.
id_whmy7388bk,Wɔhyɛɛ mmarima fo sɛ wɔnka wɔn yerenom a wɔyem no ho wɔ ayaresabea nsrahwɛ ahorow ase.
id_ki7835mowk,"Wɔbɔɔ abarimaa bi sobo wɔ atoro mu sɛ wanya ne sika na bere a ɔde ne ho hyɛɛ mu no, wotuu no fii adwuma mu."
id_faf48we9f3,"Ɛno akyi no, yɛpɛ anwenwenwenneɛ a ɛbɛma yɛanya nam a ɛyɛ petee a, yɛbɛtumi ato nam korɔ no nnompe ne amu no mu akyɛ, na yɛde nnuhuam ne ahwammuden a ɛyɛ papa pa ara ato so."
id_z12286q3ye,Aban no ayɛ nhyehyɛe bi a ɛfa mmabun asetena ho ama mmabun.
id_7ptbhu0hdm,Wɔde nnipa a wɔakyere wɔn no agu afiase.
id_hc627ca7uh,"Nneɛma a wɔde da no bi ne mpaase, mpa, mpaboa ne nea ɛkeka ho."
id_75fh8cpot0,Akuafo tɔn ɛmo a wɔnyɛɛ ho adwuma no wɔ bo a ɛmmoro so.
id_4q8n0lfvjl,Ɛsɛ sɛ wogyae nkɔso ho nnwuma nketewa no yɛ wɔ 2023 sikasɛm nhyehyɛe no mu.
id_vb1trupy88,Awɛmfo no siw ogya no a ɛtrɛwee bio no ano gye apon a ɛhyewee no nkutoo.
id_9mdsv3d838,Ɛyɛ mpɔtam hɔfo asɛyɛde sɛ wɔtete abofra.
id_zbj8lwr340,"Nasua yi akyi no wɔtoo nsa frɛɛ no sɛ ɔmmra London, UK bar no mu 1940 mu."
id_xkji56l41s,Burkina Faso yɛ ɔman a ɛbɛn Ghana.
id_8cv9h589fp,Ɛsɛ sɛ wɔn a wɔato nsa afrɛ wɔn no nya nsato krataa a wɔde aka Adesua no ho nhyehyɛe ho.
id_qpi67xlktc,Ade foforɔ a ɛma asafo akuo no da nsow ne nnwontofoɔ a wɔde bɔ nnwom no.
id_feoleey2q5,"Akuw pii a wodi agorɔ wɔ agumadi bi mu no, baako pɛ na ɔyɛ ɔkamfo."
id_y4wzz1qc7x,"Saa ahemfo yinom ne Nana Twum ne Antwi, Nana Korɔbea Amamfi, Nana Oti Akɛntwetwe, ne Nana Obiri Yeboa."
id_o87pzhv0si,"Yɛsua nneɛma pa a ɛbɛboa yɛn apɔmuden berɛ nyinaa, ɛfiri sɛ sɛ wowɔ nkwa a biribiara wɔ hɔ."
id_68iolp144p,Akuraa no nni nsu pa.
id_829zansf1o,"Ɛhɔ na ɔko no hyɛɛ aseɛ, enti wɔde atuo hyɛɛ wɔn atuo no mã."
id_6sxtf9cion,"Yɛde haw yɛn ho sɛ yetwitwa nnua sɛ yɛde bɛhyew gya, yɛde bi yɛ nneɛma afoforɔ nanso yɛndua bi."
id_2covl9qn06,Ɔkwan bɛn so na anyinam ahoɔden a wɔde bata ho no betumi ama sikasɛm mu gyinabea atu mpɔn?
id_towp5vgabf,"Deɛ ɛho hia ne sɛ apolisifoɔ adwumayɛbea no nyɛ deɛ ɛwɔ hɔ, mmom ɛyɛ apolisifoɔ dodoɔ a wɔwɔ hɔ."
id_prizhsvxwz,Yei ne sɛdeɛ ɛbɛyɛ a adwumayɛfoɔ a wɔbɛyi adeɛ no nyinaa ama ne wɔn a wɔgye adeɛ no nyinaa bɛtumi ayɛ saa nnwuma yi wɔ berɛ a ɛfata so ama wɔn mfɛfoɔ no atumi asan akɔ wɔn afie ansa na anyinam kanea no agyae koraa no.
id_evmpq94k5t,Ɔbaa bi kaa sɛnea bere bi wɔanyɛ bea bi akwanhyia no yiye.
id_mmdacgdrvw,Aban no betumi asi nkurɔfo kwan sɛ wɔrennua tawa anaa?
id_m7vv1qy6r0,Ɛboa ma akoma no tumi yɛ adwuma yie.
id_rv8k8p5y5r,"Yei nti na mampanin Akufo-Addo kaa sɛ, nsɛnnennen yi nyinaa mu no, aban no de sika ne deɛ ɛkeka ho pii ahyɛ Free SHS nhyehyɛeɛ no mu."
id_z9n91a8cv9,Akasia nnua a ɛwɔ supɔw no so no ho hia wɔ abakɔsɛm mu.
id_eqpvnz7cg9,Aban no rehwehwɛ akwan foforo a ɔbɛfa so anya tow.
id_nvnglsijum,Nnipa kuw bi yɛɛ basabasayɛ bere a wɔsɛee wɔn afie no akyi.
id_vrn5q14ysb,Asoɛeɛ a ɛhwɛ nwomasua so no yɛɛ nhwehwɛmu bi a ɛgyina ne nhwɛsoɔ so de hwehwɛɛ sika a wɔde bɛboa sukuu ahodoɔ a ɛwɔ nkuraase no.
id_bcutt0xz1e,"Sɛ asraafo a wɔakɔ ɔko no benya mfaso bi a, wohia krataa a ɛkyerɛ wɔn gyinabea."
id_f93zzkiprh,Ɛsɛ sɛ nkorɔfoɔ te Awurade asɛm no ase.
id_9u9y2zoj0a,"Sɛ wodi nnuane a ɛfata a ɛboa nipadua no wɔ berɛ a ɛfata mu a, ɛboa adwene no yie pa ara."
id_pxbxufgk7c,"Nhwehwɛmu kyerɛ sɛ, sɛ saa ahoɔdennuro yi kɔ nipadua no mu a, ɛdan vaetamin A."
id_fhhj7l8n6h,Wɔka kyerɛɛ yɛn sɛ yɛnkyekye owufo no abusua werɛ.
id_i3ox3q1czl,"Nhwehwɛmu ada no adi sɛ, sɛ obi di mango a, ɛtumi boa ma nipadua no ko tia nyarewa binom te sɛ akomayareɛ, asikyire yadeɛ ne kokoram ahodoɔ binom a ɛtumi ka nipadua no."
id_g1yb8fz9r8,Nnɔbae dodow no ara yowee esiane ɔpɛ no nti.
id_yjhztcrubd,Adwumayɛfo tua tow pii ma aban no.
id_gri6keuyt0,"Ɛboa ma mogya di aforosiane wɔ nipadua no mu, na ɛsane nso bɔ mogyaborosoɔ ho ban."
id_b2g01jw6p8,Nnipa dodow a wɔanya coronavirus no so atew wɔ nna abiɛsa a atwam no mu bere nyinaa
id_ixy6nb5tif,Sikakorabea yɛ ade titiriw ma nnipa ne ɔmanfo nkɔso.
id_86keb2vec4,"Na wɔfrɛ mframagya a ɛdi kan no ""Gagamuga""."
id_vrsnyn9la6,Agodi adwumakuo no de jerseys maa club no.
id_9dfacb91ov,"Ghana manpanin Nana Addo Dankwa Akuffo Addo de ne nsa ahyɛ krataa bi so sɛ ɔrentumi ntena afoforɔ nkyɛn mma wɔnsakra wɔn nyɛ kwaeɛ, ɛwom sɛ ɔno ankasa na ɔde Owura Charles Adu Boahen sii ɔman no sikasɛm so Ɔsoafoɔ panin no. Mpanyimfo no ka sɛ, ""Abɔre no kaa sɛ madi bi, nanso midii bi."
id_2eesymtvcd,"Bio nso, ɛho hia sɛ yɛne yɛn mpuntuofoɔ a wɔwɔ ɔman no mu yɛ baako na yɛatumi ate ɔhaw ahodoɔ a ɔmanfoɔ no refa mu no so."
id_cvfcb1kv4q,Abɔnten no bubui ma nneɛma a wɔde tu kwan wɔ mpɔtam hɔ no yɛɛ basaa.
id_3j6ov4lo39,"Akanman mu no, obiara hyɛ atadeɛ, ɛfiri ahemfiefoɔ kɔsi ɔmanfoɔ titire no nyinaa."
id_pd4jb32sp1,Ɔbarima a wawu no abusua no dii awerɛhow na wɔn werɛ howee.
id_65fegrx3lm,Gaf Hoter sohwɛfo no kaa sɛ na awɛmfo no ada bere a ogya no tɔɔ hɔ no.
id_9gakc7ar4d,Ebinom ani wu berɛ a wɔne ɔbarima bi da anaa berɛ a wɔresi ntontom no.
id_xv92nw9awu,Wɔn ba a ɔdi kan ne fante Eguafo Nana Gyima Yeboafo.
id_jyctvm8cr7,Ɛsɛ sɛ yɛnim sɛ saa nneɛma yinom nya nsunsuansoɔ wɔ yɛn so.
id_yefuw2rjks,Ɛma wote nka sɛ worentumi nsi gyinae?
id_3bx3sfr46w,Kɔ na ma dɔkota bi nkɔhwɛ mammogram afiri no na ɔmmoa wo.
id_zbq0jdio1l,"Asasewosoɔ yi kunkum nnipa bɛboro 75,000."
id_tjr7wuvta2,"Yei nti, sɛ obi kum ne ho a, Akanfoɔ no mfa ne din nka no wɔ wɔn amanneɛ mu."
id_6hf8kbn07l,Ɛsɛ sɛ wɔde awofoɔ a wɔamma wɔn mma nhomasua no to afiase.
id_0tbbux8d8r,Abasobɔde yɛ nneɛma a wonya fi adwumaden mu.
id_f9izkaf8lt,"Sɛ yɛhwɛ sɛdeɛ ɔbɔfoɔ no nso de nsɛnkyerɛnneɛ di dwuma no a, wɔde nsɛnkyerɛnneɛ di dwuma de boa wɔn wɔ wɔn sane a wɔrekɔ wɔn kurom no mu sɛdeɛ ɛbɛyɛ a wɔrennya wɔn kwan wɔ kwaeɛ no kɛseyɛ no nti."
id_xwed6mp5i2,Ɛsɛ sɛ mmara mma kwan sɛ wobɔ wo hokafo.
id_ewzruw8b9v,Wɔn a wɔtaa ɔpaw no akyi no reyɛ ɔyɛkyerɛ atia polisifo atirimɔdensɛm no.
id_4wvzp8l8rv,"Awodeԑ ano kokoram ahodoɔ binom tumi de saa mmienu yi bom, nanso ԑntaa ntᴐ."
id_1snoyw3u5i,"Ɛno nti na yɛtumi ka mmɛ bi te sɛ, ""Wode bobe sie a, de nkontomtoo sie"", ""Da bi, biribi nti na yɛpɛ sɛ yɛkɔkɔ akɔhwɛ nkontomtoo a yɛagyaw no"" ne deɛ ɛkeka ho."
id_caqol2mn49,Dwumadi anaa awerɛhoɔ anaa ehu a ɛba dadeɛ mu (PTSD).
id_326vzepqqh,"tiafi a enni dwa so no aka nkurɔfo nnwuma, na ɛma yehu hia a ɛho hia ntɛm ara sɛ ɔmantam no de tiafi a ɛfata besi adwadiebea hɔ."
id_92shk9hqle,"Anuanom, eye ma mo sɛ mobɛhwɛ mu ansa na moahwere mo ba esiane anifere nti."
id_0hlk2zokbp,"Mmom, ahoɔfɛ egya a wɔde gu akwitwitwitwi no anom no yɛ egya a wɔawie no na wɔayi egya fitaa no afi mu ma egya no fa a ɛyɛ mmerɛw nkutoo a wɔfrɛ no yooku no na ɛda hɔ."
id_ej43ohzpnd,Mframa a wɔde moto no fi no ama nkurɔfo no anya nsu a ɛdɔɔso.
id_4589asj1lu,"Ghana dii wɔn afipamfo no ntua mu wɔ afeha a ɛto so 11 mu, nanso ne din ne din no traa hɔ."
id_13swbn11cl,"Bio nso, sɛ mako nni nnuane binom mu a, ɛtumi ma aduane no ani nna fam, titire deɛ wɔde nam ayɛ no."
id_x5p6h87n9j,"Mmom, sɛ wote nsuo no mu na wohunu sɛ nsuo no da kaa no ano wɔ kaa no pon ase a, ɛbɛyɛ papa sɛ wobɛtwɛn akɔsi sɛ nsuo no bɛtɔ ansa na woatumi afa mu."
id_3tcvy1ksi2,"Animdefoɔ fo sɛ, sɛ osu retɔ a, ɛnyɛ papa sɛ wobɛda wo nsateaa so anaa wobɛgyina baabi a ahama pii wɔ efisɛ saa nneɛma yi tumi twe anyinam ahoɔden fi hann no mu ma ɛhye wo."
id_8ve0889sme,Akanni yɛ dibea a ɛho hia a obu ne obu ka ho
id_mupd4r1k9c,Mmabun no bo fuwii wɔ nnua a wotwa wɔ wɔn mpɔtam hɔ no ho.
id_arkaweiibd,"Animdefoɔ kyerɛ sɛ, nnuro yinom binom tumi kum mmoawa a ɛwɔ asase no so a ɛboa ma asase no nya apɔmuden no bi."
id_n837u73nr7,Adwuma no bɛma nkurɔfo a wɔwɔ mpɔtam hɔ no asetra atu mpɔn.
id_7ctlrw2cs8,Afĩdeɛ ne deɛ ɛdi kan a ɛde nneɛma a atwa yɛn ho ahyia no asɛe.
id_57j0qpb83z,Sukuufo pii kɔ mfiridwuma mu esiane sika a wonnya nni nti kɔ Suapɔn ahorow mu.
id_l6gr7s90ls,Mpɔlisi a wɔwɔ mpɔtam hɔ no yɛ ɔkwan biako a yebetumi afa so ako atia nsɛmmɔnedi wɔ Ghana.
id_jzil0fw5vs,Akuafo dua wɔn nnɔbae wɔ osutɔ bere mu.
id_deks1yg3bu,"Ɛtɔ mmere bi a, wodi nkurɔfo sobo wɔ nneɛma bi a wonnim ho."
id_8ytze0hms2,Obi a ɔkyere ɔsebɔ. Saa kente yi da abakɔsɛm adi.
id_d6q664dj41,Ɔmantam asase so boayikuw no agyina Ghana mmara ahorow no akyi.
id_bee0imn2q1,"Mede sɔhwɛ maa me asuafo no Fida, hwehwɛɛ wɔn nimdeɛ ne wɔn nkɔso mu."
id_rkg5vmj1au,Mfasoɔ biara nni ho sɛ yɛbɛko atia amanyɔsɛm na yɛako.
id_ms5w198nrm,"Ɔkae sɛ, bere a wɔsɛe no, wonnya bi da."
id_2h87fmi1pm,Transport network no nyɛ papa mma mmofra a wɔkɔ sukuu.
id_rl8wlg2ks1,Polisifo de nsɛmmɔnedi no beae no ato atesɛm krataa mu sɛ wɔnyɛ mu nhwehwɛmu.
id_3w3ekp9c8r,Nɛtbɔl kuo no reyɛ ahobammɔ ho nhwehwɛmu kɛse de asi akansi a ɛreba no ho gyinae.
id_gbq4hiqfcb,Da biara ɛsɛ sɛ yɛko tia basabasayɛ yi wɔ yɛn mu.
id_bcwm41z5ga,Akannifo sisi gyinae ma wɔn a wɔhyɛ wɔn ase.
id_pu7ne9ei7c,Wɔrekamfo adwumakuo bi wɔ nea ɔyɛ de boa ma wɔma awogye adwuma a ɛma mmea nya nkɔso ho.
id_jlw4pamx22,Na kuw no nni nkorabata a ɛyɛ mmerɛw efisɛ wɔkɔteɛteɛ kakra.
id_zjtv9yhemf,"Berɛ biara a yɛbɛka nsɛmmɔne atia yɛn ankasa ne afoforɔ abrabɔ no, na saa ara na ɛteɛ."
id_ki8kal8ig1,"ahotosoɔ ho nsɛm; Sɛ nokorɛdie nni awadeɛ anaa mpenatweɛ mu a, ɛbɛtumi akum awadeɛ no."
id_hywqd1u2ew,"Nanso, sɛ wohwere berɛ na woanhwere hwee a, mpɛn pii no wonhunu nea enti a ɛsɛ sɛ wohyɛ wo berɛ ho nhyehyɛeɛ yie."
id_i3q7gupia4,Wɔmaa nkurɔfo tee nka sɛ wɔnyɛ adwuma bom wɔ adwumakuw ahorow mu na wɔmfa wɔn ho nhyɛ sikasɛm mu dwumadi ahorow mu.
id_ssevljky9v,"Wɔ ɔko a wɔreko atia coronavirus no mu no, aban no de akwan ahodoɔ bi sii hɔ a wɔbɛtumi afa so asi ano ntɛm."
id_9gqo8a4sua,Mehyia nhyɛso kɛse sɛ mɛwie adwuma no.
id_p9nc1xge9j,Wɔn a wɔadeda wɔn ho no mu ɔha biara mu nkyɛm kɛse yɛ wɔn a wɔn mfe akɔ anim.
id_369sxzelex,Ebinom nso tenaa hɔ ɛfiri sɛ asase no nko ara ne wɔn fie.
id_aa2bafeu1u,"Esiane anigye a Akanfoɔ wɔ wɔ agumadi ho nti, wɔabɔ mmɛ ahodoɔ de akyerɛ wɔn adwene wɔ agumadi ne akansi ho."
id_8am6xxsstj,Asuafo pii a wofi sukuupɔn ahorow mu benya sika a wɔde boa wɔn.
id_kstpkx98i8,Atifi fam mantam no ne mantam a etwa to wɔ ohia ho sɛnea nhwehwɛmu no kyerɛ no.
id_0wca9xh9gd,"Nsu a wonnya wɔ mpɔtam hɔ nti, kuayɛ ayɛ den."
id_udrb5przwa,"hunuu sɛ, sɛ ntaadeɛ no si nakwan mu wɔ daeɛ no mu a, ɔbɛtumi de nanim ne ne nipadua akwaa no bi asere no a ɔnnbue nano."
id_x4u9lu1b42,Awofo nni sika a wɔde bɛkɔ wɔn mma sukuu.
id_010ri6bmxo,Me nuabarima akɔfa nsu afi tare no mu.
id_lvvh88gvru,"Afei, abɔfra no papa abusua ti ne abɔfra no papa nuabaa ne abusua no mu nnipa nketewa a wɔayi wɔn no nso bɛsiesie wɔn ho akɔhyia abɔfra no maame wɔ fie hɔ."
id_jmd63l2gpy,Asase ho akasakasa wɔ aguanfo ne mpɔtam a wogye ahɔho wɔ Ghana Atifi fam no ntam.
id_0jpqphnr3r,Wɔbu nnipa boro ne wɔn boro sɛ basabasayɛ nneyɛe.
id_cnvqqcrinu,"Ɛyɛ gyinapɛn a nnipa binom de ato hɔ, na wɔfa so kyerɛ wɔn gyidie wɔ Onyankopɔn, nananom ne abɔdeɛ nketewa mu."
id_vfkiabngwf,"Adwumakuo a ɛhwɛ nnuane ne nnuro so (FDA) kaa sɛ: ""Wɔyɛɛ nhwehwɛmu huu sɛ mmoawa mmienu no bi wɔ mu a wɔnhunu no, wɔfrɛ no pseudomonas aeruginosa."
id_g4z7j9185f,So akannifo hia obi a obesi wɔn ananmu ama wɔn akannifo dibea ahorow?
id_tknh78e0p3,"Rowan mmabunberem; Ɔkɔɔ Suapɔn mu no, ɔyɛɛ nani beree siniyɛ ho, nanso ne ho a na ɔhohoro ne kasa a na ontumi nkasa nti, wantumi ankɔ mu bere nyinaa."
id_ab73ybrdqx,"Sɛ́ ɔmantam no nkɔso nhyehyɛe no fã no, akannifo no yɛɛ nhyiam bi susuw nneɛma ahorow a wɔbɛsisi ho, na wosii nneɛma a wɔbɛtete no ho hia so dua."
id_0oo77bno3s,"Afei sɛ wowɔ obi a wɔato no mmonnaa a, twe wo ho bɛn no na ka wɔn ho asɛm pii, hyɛ wɔn nkuran, na ma wɔn ani nnye."
id_oq46fte6v6,"Ɛnam awo ho ahwɛ so no, apɔmuden adwumayɛfo betumi ahu na wɔasiw ɔhaw ahorow a ɛba ntɛmntɛm ano."
id_l2wc1mahlx,Ɛsɛ sɛ asɔre no de wɔn ho hyɛ ɔko a wodi ebola ho no mu.
id_8qa77yazu6,"Yei nti, ɛbɛyɛ papa sɛ wohwɛ wo nanteɛ so yie na wohyɛ mpaboa a ne fam yɛ fɛ."
id_mgqoju3es6,"Saa nsa yinom yɛ nsa pa, pobire, quatre-vingt (French deɛ ɛyɛ 80)."
id_scr1c0qsst,"Deɛ ɛkyɛn ne nyinaa ne sɛ, ɛtumi ma akoma no bɔ no gyaeɛ."
id_6o35cj4z2v,Akannifoɔ a wɔwɔ ɔmanfoɔ mu no wɔ hɔ sɛ wɔreboa ma wɔaboa ama wɔn mpɔtam atu mpɔn.
id_b6we0cuxc4,Ɛsɛ sɛ mpɔtam hɔ nnwumakuw kyerɛw wɔn ho wɔ mpɔtam hɔ aban no mu.
id_q70e2ckpok,Ɔman no de asono fitaa abien bae sɛ wɔn a wɔresan asiesie wɔn nneɛma no fã.
id_7d5x3n7jyf,"Sɛ wɔpata a, asomdwoe bɛba mpɔtam hɔ."
id_5zw2mwflso,Nnipa dodow no ara bɔ korɔn sɛnea ɛbɛyɛ a wobetumi ama wɔn mmusua aduan.
id_bx6035ib9x,Owura Ishmael Ackah (PhD) a ɔyɛ Ɔmampanin a ɔhwɛ ɔmanfoɔ dwumadie so no de ne nsa ahyɛ krataa bi ase sɛ ECG no ntua obiara a ɔhaw yi nti ne ho aka no ka.
id_b49f61ghvk,Lorɔ a na ɔda no ase no bubuu no pasaa ma owui.
id_dl190qbjcc,"Sɛ ahengua bi da hɔ a, Gyaasehene bisa Ɔhene foforo a ofi Kurontihene mu, na afei Kuronti nso bisa Ɔhemmaa maame a wɔtaa frɛ no Ɔbabun no ho asɛm."
id_ap5gsrf465,anyinam ahoɔden a ɛtwa ne anyinam ahoɔden a wɔnya no yɛ biribi a ɛhaw adwene pa ara.
id_nk2ixswnba,Ɛnsɛ sɛ wɔyɛ nkurɔfo animtiabuo ɛmfa ho mfe a wɔadi.
id_zhkulh4onw,"Akodi pii akyi no, wɔdii AkimAkwapim apam a wɔn dodow boro so no so nkonim na wɔbɛyɛɛ Asantefo nkoa. Wosii Asantefo no fi asase mfinimfini so besi mpoano."
id_397cpk9zhp,"Ɛwom sɛ nnipa binom adi D'Adamo nkyerɛkyerɛ so pɛpɛɛpɛ de akyerɛ sɛ nea ɔrepɛ akyerɛ no yɛ nokware, ɛsiane sɛ ebinom adi nnuane binom a wɔsusu sɛ ɛnsɛ sɛ wɔdi ɛsiane wɔn mogya akuo nti, na wɔadi ho yaw ankasa sɛdeɛ nkyerɛkyerɛ no kyerɛ no, nanso apɔmuden mu animdefoɔ, Owura Jeffery R."
id_gbbwylbhso,Ɛhwɛ sɛnea wɔde wɔn ani bɛhwɛ wɔn a wɔtɔ nneɛma no apɛde adi wɔn ho dwuma denam asase a wɔde di dwuma yiye so.
id_uyo0iwsb95,"Bio, ɛsɛ sɛ wɔkata amena biara a wɔatu wɔ wɔn afie anim so sɛdeɛ ɛbɛyɛ a wɔrenkɔfa akwanhyia a ɛte saa mma bio."
id_3s9xpwli3t,Mpɔtam a wɔyɛ nnwinnade no nya nkuraa ne mantam a ɛbɛn hɔ no so mfaso kɛse.
id_jpl87knxk6,Nkurɔfo no fi mmeae ahorow a ɛwɔ Ghana Atifi fam.
id_t9dy69lysx,aguanfo yɛ nnipa a woguan fi aman foforo so.
id_lnfn4sdpng,Ɔdaa emufo a wɔwɔ hɔ no ase sɛ wɔbaa dwumadi no ase.
id_q41gu4rbdt,Wɔhyɛ awofoɔ nkuran sɛ wɔmfa akwan ahodoɔ a wɔfa so yɛ abusua nhyehyɛeɛ no nni dwuma.
id_vkh44gggf8,Adwuma mu abusuabɔ pa a ɛda adwumawura ne adwumayɛfo ntam ho hia.
id_pih1rocq25,Okununom binom susuwii sɛ wɔn yerenom resisi wɔn.
id_a8ugj1nde4,Aban no ayi sika bi asi hɔ a wɔde bɛma nhomasua adwuma no anya nkɔso.
id_f1w775czct,Wɔhyɛ asuafo nkuran sɛ wɔmmoa wɔn ho wɔn ho bere biara a ɛho behia.
id_emg49eebfs,Wɔbɛyɛ saa amanne soronko yi Wukuada yi wɔ Gas mpɔtam hɔ ɔkannifo bi ayi ase.
id_8qsxj1nfqr,Ɔsoafoɔ no de kɔmputa du akyɛ sukuu ahodoɔ a ɛwɔ mantam no mu nyinaa.
id_b5xac3dq9f,Ɛnsɛ sɛ amammuifo de ayiyɛ ho amanne di dwuma sɛ amammui nhyiam ahorow.
id_1ek4pg9maq,"Ɛfiri sɛ, deɛ ɔgyina hɔ ma bɔne no deɛ ne akokɔ no yi no, ɔka Ghana akannifoɔ nsia a wɔkyeree wɔn guu afiase berɛ a na wɔrepere faahodie ama Ghana no ho."
id_vqzf7en7mp,Nnipa a wɔatu wɔn afi wɔn afie mu a wɔboaa wɔn no ani sɔe.
id_qoyl8ta4it,"Animdefoɔ kyerɛ sɛ, sɛ yɛdi mako bebree a, ɛbɛtumi asɛe nneɛma a ɛyɛ anika wɔ yɛn anom no."
id_sljzaaimsw,Saa nkosua yi ara na ɛma nkosua no nyini.
id_3rtvlchg26,"Yeinom bi ne kasa, obuo ne ahosiesie."
id_lk5ef8kkxf,Aban no abɔ mmɔden sɛ ɔbɛma mmarima ne mmea nyinaa ayɛ pɛ.
id_xgm8y2ca5r,Nnipa pii pɛ sɛ wonya nimdeɛ a wɔde yɛ saa fononoo yi.
id_mycemzp51s,"Nsuo binom a wɔfrɛ no 'endorphin', saa nsuono yi pue berɛ a onipa ani agye na ɔresere no, na ɛyi no firi nipadua no mu."
id_hwdgx5hhyj,Adwene a enye yɛ nea esi nkɔso kwan.
id_bbvcb01ux3,Mmaa no nso de bi apete wɔn koko so sɛdeɛ wɔbɛtumi de akata wɔn nufoɔ no so.
id_ih0uu2ggwl,kaa sɛ nhyehyɛe bi rekɔ so wɔ wɔne Britain ntam wɔ sikasɛm mu.
id_q85qus0b7q,Awodeԑ ano kokoram yԑ kokoram a ԑfiri ase firi awodeԑ ano no mu.
id_ye8fcmtzx5,Wɔhyɛ akuafo fo sɛ wɔndua soyabean aba a wɔayɛ no yiye no.
id_idnwj8my8h,"Sԑ woyԑ mako pii na wanom hyehye wo a, nsuo a wodidwe no tumi hyee wo pii."
id_g6k1i6dtbg,Ahobammɔ ma nkurɔfo ne wɔn agyapade nya ahobammɔ.
id_khsys75c23,Ferikhyɛn no danee wɔ ɔtare no mu kum nnipa dodow bi.
id_cd6r2nhkch,Ghana mmara no tia saa.
id_7prbim1pvx,Agodifo foforo no yɛ nsi sen wɔn a wɔadi dedaw no.
id_u8zpqzta94,Nanso ɛnyɛ sɛ dɔkota anaa dɔkota a ɛsɛ sɛ ɔhwɛ wo na ɔboa wo ma woagyina wo yareɛ no ano no de wo asɛm bɛkɔ polisifoɔ anim.
id_mz5y35gtfa,Abeawa abofra no daakye ho hia ma ɔman no.
id_y86vza7vvk,Nkorɔfoɔ retua tow kɛseɛ ama aban no.
